DEPTH,CALI,COAL,DT,DT_LOG,DTS,DTS_LOG,GR,NPHI,PHIE,PHIEC,PHIT,PHITC,RHOB,RHOB_LOG,RT,RW,TEMP
3841.5467,8.205,0,78.0326,78.0326,133.119,133.119,19.018,0.1763,0.2422,0.2422,0.2422,0.2422,2.2011,2.201,26.317,0.0195,104.0766
3841.6991,8.211,0,79.3438,79.3438,136.1509,136.1509,17.139,0.1306,0.2323,0.2323,0.2323,0.2323,2.2199,2.22,24.691,0.0195,104.0808
3841.8515,8.139,0,81.132,81.132,138.8439,138.8439,18.042,0.1355,0.1995,0.1995,0.1995,0.1995,2.2828,2.283,20.39,0.0195,104.0851
3842.0039,8.133,0,83.3299,83.3299,141.3878,141.3878,19.4,0.1559,0.2006,0.2006,0.2006,0.2006,2.282,2.282,16.274,0.0195,104.0893
3842.1563,8.175,0,85.4186,85.4186,140.7428,140.7428,25.536,0.2064,0.1803,0.1803,0.1874,0.1874,2.3099,2.31,13.608,0.0195,104.0935
3842.3087,8.199,0,86.8103,86.8103,140.1664,140.1664,26.567,0.2181,0.1957,0.1957,0.2018,0.2018,2.2831,2.283,12.02,0.0195,104.0978
3842.4611,8.193,0,87.4001,87.4001,141.4394,141.4394,26.688,0.2034,0.2218,0.2218,0.2218,0.2218,2.2442,2.244,11.075,0.0195,104.102
3842.6135,8.169,0,87.565,87.565,142.6673,142.6673,28.973,0.2128,0.2268,0.2268,0.2268,0.2268,2.235,2.235,10.539,0.0195,104.1062
3842.7659,8.193,0,87.6289,87.6289,143.5402,143.5402,25.159,0.2003,0.1687,0.1687,0.1765,0.1765,2.3326,2.333,10.038,0.0195,104.1105
3842.9183,8.211,0,87.5088,87.5088,144.0243,144.0243,27.407,0.1937,0.1464,0.1464,0.1562,0.1562,2.3718,2.372,9.24,0.0195,104.1147
3843.0707,8.175,0,86.9355,86.9355,144.8192,144.8192,26.135,0.22,0.1603,0.1603,0.1685,0.1685,2.3491,2.349,8.289,0.0195,104.1189
3843.2231,8.223,0,85.9095,85.9095,145.293,145.293,27.979,0.1999,0.1677,0.1677,0.1765,0.1765,2.3351,2.335,7.46,0.0195,104.1232
3843.3755,8.2229,0,84.8628,84.8628,145.3791,145.3791,27.36,0.2236,0.153,0.153,0.1619,0.1619,2.3633,2.3634,6.8356,0.0195,104.1274
3843.5279,8.205,0,84.3631,84.3631,145.6171,145.6171,30.926,0.2381,0.0983,0.0983,0.1108,0.1108,2.4606,2.461,6.474,0.0195,104.1316
3843.6803,8.169,0,84.6624,84.6624,145.9943,145.9943,27.078,0.2086,0.1603,0.1603,0.1683,0.1683,2.3514,2.351,6.476,0.0195,104.1359
3843.8327,8.193,0,85.6346,85.6346,146.8076,146.8076,31.719,0.2161,0.2044,0.2044,0.2089,0.2089,2.2733,2.273,6.918,0.0195,104.1401
3843.9851,8.199,0,86.9736,86.9736,148.4908,148.4908,34.127,0.2367,0.2157,0.2157,0.2214,0.2214,2.2491,2.249,7.718,0.0195,104.1443
3844.1375,8.199,0,88.4076,88.4076,150.9139,150.9139,30.718,0.2562,0.2215,0.2215,0.2292,0.2292,2.2341,2.234,8.639,0.0195,104.1486
3844.2899,8.235,0,89.7835,89.7835,153.6645,153.6645,31.486,0.239,0.253,0.253,0.253,0.253,2.1862,2.186,9.559,0.0195,104.1528
3844.4423,8.241,0,91.0194,91.0194,155.0962,155.0962,30.153,0.2196,0.2449,0.2449,0.2449,0.2449,2.2009,2.201,10.414,0.0195,104.1571
3844.5947,8.278,0,92.0383,92.0383,155.5715,155.5715,32.34,0.2569,0.2458,0.2458,0.2488,0.2488,2.194,2.194,11.008,0.0195,104.1613
3844.7471,8.284,0,92.7311,92.7311,157.0512,157.0512,31.813,0.2461,0.2593,0.2593,0.2593,0.2593,2.1731,2.173,11.454,0.0195,104.1655
3844.8995,8.302,0,92.9969,92.9969,157.6229,157.6229,32.959,0.2398,0.2486,0.2486,0.2486,0.2486,2.1929,2.193,12.228,0.0195,104.1698
3845.0519,8.229,0,92.7877,92.7877,157.3513,157.3513,31.815,0.2643,0.2414,0.2414,0.2464,0.2464,2.198,2.198,13.245,0.0195,104.174
3845.2043,8.217,0,92.1957,92.1957,158.132,158.132,30.47,0.2532,0.2476,0.2476,0.2496,0.2496,2.191,2.191,13.535,0.0195,104.1782
3845.3567,8.241,0,91.4577,91.4577,158.104,158.104,32.986,0.2442,0.2435,0.2435,0.2448,0.2448,2.2,2.2,13.179,0.0195,104.1825
3845.5091,8.229,0,90.8108,90.8108,158.0069,158.0069,35.717,0.231,0.2381,0.2381,0.2382,0.2382,2.212,2.212,13.404,0.0195,104.1867
3845.6615,8.193,0,90.3448,90.3448,157.6243,157.6243,34.61,0.2449,0.2255,0.2255,0.2303,0.2303,2.2279,2.228,14.181,0.0195,104.1909
3845.8139,8.193,0,89.9848,89.9848,158.3768,158.3768,32.99,0.2488,0.2487,0.2487,0.2497,0.2497,2.1902,2.19,14.241,0.0195,104.1952
3845.9663,8.115,0,89.6008,89.6008,157.8188,157.8188,31.358,0.2428,0.2456,0.2456,0.2463,0.2463,2.197,2.197,13.324,0.0195,104.1994
3846.1187,8.085,0,89.1488,89.1488,157.2198,157.2198,33.001,0.2396,0.2564,0.2564,0.2564,0.2564,2.1781,2.178,12.456,0.0195,104.2036
3846.2711,8.127,0,88.6898,88.6898,153.6603,153.6603,36.319,0.2121,0.257,0.257,0.257,0.257,2.177,2.177,12.192,0.0195,104.2079
3846.4235,8.127,0,88.2878,88.2878,154.6258,154.6258,36.171,0.2254,0.2406,0.2406,0.2406,0.2406,2.2079,2.208,12.521,0.0195,104.2121
3846.5759,8.079,0,87.9108,87.9108,154.0478,154.0478,34.666,0.2347,0.2504,0.2504,0.2504,0.2504,2.1891,2.189,13.224,0.0195,104.2163
3846.7283,8.109,0,87.4317,87.4317,153.3594,153.3594,32.736,0.2039,0.2524,0.2524,0.2524,0.2524,2.185,2.185,13.83,0.0195,104.2206
3846.8807,8.121,0,86.7586,86.7586,151.5231,151.5231,31.32,0.2283,0.2455,0.2455,0.2455,0.2455,2.1979,2.198,13.939,0.0195,104.2248
3847.0331,8.121,0,85.8555,85.8555,148.864,148.864,30.811,0.1908,0.2471,0.2471,0.2471,0.2471,2.195,2.195,13.761,0.0194,104.229
3847.1855,8.115,0,84.6122,84.6122,145.7995,145.7995,35.144,0.2279,0.245,0.245,0.245,0.245,2.199,2.199,13.774,0.0194,104.2333
3847.3379,8.091,0,82.7788,82.7788,141.4211,141.4211,37.728,0.216,0.1703,0.1703,0.1808,0.1808,2.323,2.3235,14.224,0.0194,104.2375
3847.4903,8.091,0,80.1105,80.1105,135.8728,135.8728,38.538,0.2136,0.0941,0.0837,0.1102,0.0998,2.4764,2.477,15.096,0.0194,104.2418
3847.6427,8.091,0,76.6042,76.6042,132.2602,132.2602,36.595,0.1838,0.0657,0.0599,0.0794,0.0736,2.5248,2.525,16.343,0.0194,104.246
3847.7951,8.097,0,72.5472,72.5472,129.8664,129.8664,33.087,0.2029,0.0756,0.0682,0.085,0.0776,2.516,2.516,17.889,0.0194,104.2502
3847.9475,8.145,0,68.4354,68.4354,131.0599,131.0599,34.539,0.1244,0.01,0.01,0.0104,0.0104,2.6335,2.634,18.985,0.0194,104.2545
3848.0999,8.091,0,64.8399,64.8399,133.763,133.763,30.969,0.1146,0.01,0.01,0.01,0.01,2.6499,2.65,18.765,0.0194,104.2587
3848.2523,8.091,0,62.3206,62.3206,136.7151,136.7151,32.865,0.0984,0.01,0.01,0.01,0.01,2.639,2.639,17.917,0.0194,104.2629
3848.4047,8.079,0,61.3543,61.3543,139.9551,139.9551,29.468,0.1453,0.0204,0.0204,0.0253,0.0253,2.6101,2.61,17.545,0.0194,104.2672
3848.5571,8.067,0,62.128,62.128,143.322,143.322,31.582,0.1402,0.1031,0.1031,0.1105,0.1105,2.4536,2.453,17.744,0.0194,104.2714
3848.7095,8.013,0,64.4235,64.4235,146.2301,146.2301,33.238,0.1897,0.182,0.182,0.1857,0.1857,2.3106,2.31,17.971,0.0194,104.2756
3848.8619,7.977,0,67.8028,67.8028,143.5447,143.5447,30.904,0.1648,0.2203,0.2203,0.2203,0.2203,2.2443,2.244,17.796,0.0194,104.2799
3849.0143,7.917,0,71.8239,71.8239,142.6534,142.6534,33.385,0.1961,0.2332,0.2332,0.2332,0.2332,2.2201,2.22,17.208,0.0194,104.2841
3849.1667,7.899,0,76.0798,76.0798,140.8053,140.8053,37.107,0.2051,0.2396,0.2396,0.2396,0.2396,2.208,2.208,16.681,0.0194,104.2883
3849.3191,7.887,0,80.1435,80.1435,141.695,141.695,31.773,0.2111,0.247,0.247,0.247,0.247,2.1941,2.194,16.833,0.0194,104.2926
3849.4715,7.917,0,83.4529,83.4529,138.714,138.714,37.847,0.2406,0.2522,0.2522,0.2522,0.2522,2.184,2.184,17.186,0.0194,104.2968
3849.6239,8.103,0,85.4302,85.4302,135.7101,135.7101,31.541,0.2262,0.2393,0.2393,0.2393,0.2393,2.2089,2.209,15.887,0.0194,104.301
3849.7763,8.247,0,85.9809,85.9809,132.878,132.878,36.781,0.2143,0.1986,0.1986,0.2034,0.2034,2.279,2.2793,13.56,0.0194,104.3053
3849.9287,8.247,0,85.6708,85.6708,132.9118,132.9118,33.265,0.2093,0.1721,0.1721,0.1811,0.1811,2.3228,2.323,12.457,0.0194,104.3095
3850.0811,8.284,0,85.2189,85.2189,135.3289,135.3289,34.208,0.203,0.0286,0.0286,0.0387,0.0387,2.5889,2.59,13.031,0.0194,104.3138
3850.2335,8.265,0,84.98,84.98,138.1531,138.1531,33.987,0.1814,0.01,0.01,0.01,0.01,2.6448,2.645,14.494,0.0194,104.318
3850.3859,8.235,0,84.8969,84.8969,141.472,141.472,32.268,0.1555,0.0777,0.0704,0.0853,0.0781,2.5155,2.515,15.464,0.0194,104.3222
3850.5383,8.284,0,84.7669,84.7669,144.4322,144.4322,37.431,0.1496,0.1805,0.1805,0.1805,0.1805,2.3202,2.3195,15.331,0.0194,104.3265
3850.6907,8.284,0,84.616,84.616,148.1592,148.1592,38.214,0.199,0.2124,0.2124,0.2124,0.2124,2.2602,2.26,14.698,0.0194,104.3307
3850.8431,8.308,0,84.7242,84.7242,151.7605,151.7605,36.547,0.2208,0.2282,0.2282,0.2285,0.2285,2.2301,2.23,14.026,0.0194,104.3349
3850.9955,8.302,0,85.2283,85.2283,153.3352,153.3352,36.425,0.2289,0.2376,0.2376,0.2376,0.2376,2.2131,2.213,13.396,0.0194,104.3392
3851.1479,8.308,0,85.9513,85.9513,153.9896,153.9896,34.86,0.2429,0.2394,0.2394,0.2413,0.2413,2.207,2.207,12.763,0.0194,104.3434
3851.3003,8.29,0,86.6252,86.6252,152.7972,152.7972,38.116,0.2408,0.213,0.213,0.2195,0.2195,2.2498,2.25,12.001,0.0194,104.3476
3851.4527,8.241,0,87.032,87.032,150.5013,150.5013,36.756,0.2308,0.2185,0.2185,0.2224,0.2224,2.244,2.244,11.426,0.0194,104.3519
3851.6051,8.259,0,87.0629,87.0629,148.4186,148.4186,41.515,0.2207,0.2239,0.2239,0.225,0.225,2.238,2.238,11.682,0.0194,104.3561
3851.7575,8.271,0,86.7758,86.7758,147.2636,147.2636,36.17,0.2332,0.2334,0.2334,0.2347,0.2347,2.2191,2.219,13.074,0.0194,104.3603
3851.9099,8.265,0,86.3088,86.3088,145.9467,145.9467,37.429,0.2463,0.2257,0.2257,0.2306,0.2306,2.227,2.227,15.278,0.0194,104.3646
3852.0623,8.271,0,85.8088,85.8088,144.9009,144.9009,40.967,0.2443,0.2156,0.2156,0.222,0.222,2.2429,2.243,17.398,0.0194,104.3688
3852.2147,8.247,0,85.4269,85.4269,144.4926,144.4926,40.295,0.2177,0.1815,0.1815,0.1899,0.1899,2.3038,2.304,18.717,0.0194,104.373
3852.3671,8.265,0,85.1709,85.1709,143.3336,143.3336,33.923,0.1964,0.1955,0.1955,0.1977,0.1977,2.2871,2.287,19.475,0.0194,104.3773
3852.5195,8.235,0,84.8808,84.8808,142.2885,142.2885,33.706,0.205,0.1977,0.1977,0.2009,0.2009,2.281,2.281,20.551,0.0194,104.3815
3852.6719,8.223,0,84.4919,84.4919,140.733,140.733,35.373,0.1973,0.2135,0.2135,0.2135,0.2135,2.2561,2.256,21.776,0.0194,104.3858
3852.8243,8.241,0,84.168,84.168,140.7417,140.7417,34.437,0.2062,0.2174,0.2174,0.2174,0.2174,2.249,2.249,20.236,0.0194,104.39
3852.9767,8.259,0,84.0961,84.0961,139.8745,139.8745,33.229,0.2123,0.2138,0.2138,0.2154,0.2154,2.255,2.255,14.762,0.0194,104.3942
3853.1291,8.302,0,84.234,84.234,138.2155,138.2155,37.539,0.2118,0.2016,0.2016,0.2057,0.2057,2.2769,2.277,9.417,0.0194,104.3985
3853.2815,8.32,0,84.2067,84.2067,136.8081,136.8081,38.674,0.205,0.1912,0.1912,0.1964,0.1964,2.2979,2.298,6.227,0.0194,104.4027
3853.4339,8.35,0,83.4372,83.4372,134.1543,134.1543,41.903,0.1983,0.1696,0.1696,0.178,0.178,2.3359,2.336,4.801,0.0194,104.4069
3853.5863,8.38,0,81.5086,81.5086,132.0148,132.0148,39.175,0.206,0.169,0.169,0.1789,0.1789,2.335,2.335,4.573,0.0194,104.4112
3853.7387,8.386,0,78.4253,78.4253,128.2374,128.2374,39.493,0.233,0.1267,0.1267,0.1422,0.1422,2.4037,2.404,5.325,0.0194,104.4154
3853.8911,8.476,0,74.5662,74.5662,126.3812,126.3812,39.077,0.2133,0.0727,0.0683,0.0877,0.0832,2.5118,2.5122,7.142,0.0194,104.4196
3854.0435,8.506,0,70.4683,70.4683,123.8562,123.8562,35.203,0.1449,0.042,0.0414,0.0522,0.0515,2.5678,2.568,10.472,0.0194,104.4239
3854.1959,8.566,0,66.5975,66.5975,121.4897,121.4897,32.958,0.1521,0.01,0.01,0.01,0.01,2.6975,2.698,15.96,0.0194,104.4281
3854.3483,8.572,0,63.2739,63.2739,117.4217,117.4217,30.882,0.0642,0.01,0.01,0.01,0.01,2.695,2.695,21.095,0.0194,104.4323
3854.5007,8.5898,0,60.818,60.818,116.4989,116.4989,33.9574,0.0678,0.01,0.01,0.01,0.01,2.707,2.707,19.114,0.0194,104.4366
3854.6531,8.554,0,59.5739,59.5739,119.3352,119.3352,35.938,0.0746,0.01,0.01,0.01,0.01,2.713,2.713,14.168,0.0194,104.4408
3854.8055,8.44,0,59.3882,59.3882,122.8876,122.8876,43.503,0.1126,0.01,0.01,0.01,0.01,2.718,2.718,11.466,0.0194,104.445
3854.9579,8.398,0,59.9436,59.9436,124.5926,124.5926,56.395,0.1421,0.0267,0.0261,0.0517,0.0511,2.5686,2.568,10.695,0.0194,104.4493
3855.1103,8.356,0,61.3618,61.3618,123.3871,123.3871,61.638,0.1099,0.1613,0.1613,0.1613,0.1613,2.3588,2.358,10.516,0.0194,104.4535
3855.2627,8.35,0,63.1427,63.1427,120.6108,120.6108,56.288,0.1848,0.1841,0.1841,0.1869,0.1869,2.3112,2.311,10.508,0.0194,104.4578
3855.4151,8.362,0,64.6545,64.6545,120.0884,120.0884,55.469,0.204,0.1232,0.1232,0.1406,0.1406,2.4016,2.402,11.392,0.0194,104.462
3855.5675,8.386,0,65.7894,65.7894,121.1832,121.1832,49.18,0.161,0.0208,0.02,0.0493,0.0485,2.5723,2.573,13.832,0.0194,104.4662
3855.7199,8.404,0,66.7554,66.7554,121.6782,121.6782,46.674,0.0927,0.01,0.01,0.0103,0.0103,2.6338,2.634,17.67,0.0194,104.4705
3855.8723,8.446,0,67.5952,67.5952,122.438,122.438,37.394,0.0853,0.01,0.01,0.01,0.01,2.7207,2.721,21.104,0.0194,104.4747
3856.0247,8.47,0,68.1331,68.1331,125.6171,125.6171,35.878,0.081,0.01,0.01,0.01,0.01,2.7728,2.773,21.6,0.0194,104.4789
3856.1771,8.29,0,68.4463,68.4463,131.8605,131.8605,32.446,0.0906,0.0325,0.0316,0.0427,0.0418,2.5828,2.582,19.355,0.0194,104.4832
3856.3295,8.247,0,69.1798,69.1798,136.3873,136.3873,39.099,0.1111,0.0452,0.0421,0.0621,0.0591,2.5521,2.552,16.529,0.0194,104.4874
3856.4819,8.223,0,71.0273,71.0273,140.5373,140.5373,38.35,0.1121,0.1481,0.1481,0.1481,0.1481,2.3817,2.381,14.513,0.0194,104.4916
3856.6343,8.235,0,73.8723,73.8723,144.503,144.503,39.871,0.1791,0.1747,0.1747,0.1782,0.1782,2.3262,2.326,13.715,0.0194,104.4959
3856.7867,8.259,0,76.7559,76.7559,147.6258,147.6258,37.177,0.1817,0.1819,0.1819,0.1844,0.1844,2.314,2.314,13.934,0.0194,104.5001
3856.9391,8.308,0,78.8195,78.8195,150.0945,150.0945,40.389,0.2074,0.2038,0.2038,0.2064,0.2064,2.2722,2.272,14.738,0.0194,104.5043
3857.0915,8.308,0,80.0645,80.0645,151.6229,151.6229,38.364,0.2001,0.2128,0.2128,0.2128,0.2128,2.2591,2.259,15.802,0.0194,104.5086
3857.2439,8.302,0,81.0985,81.0985,151.4074,151.4074,38.481,0.2261,0.2018,0.2018,0.2078,0.2078,2.27,2.27,16.482,0.0194,104.5128
3857.3963,8.278,0,82.2624,82.2624,149.578,149.578,35.391,0.1966,0.1999,0.1999,0.2014,0.2014,2.281,2.281,15.779,0.0194,104.517
3857.5487,8.241,0,83.2201,83.2201,146.5723,146.5723,37.012,0.2145,0.2103,0.2103,0.2129,0.2129,2.2601,2.26,14.381,0.0194,104.5213
3857.7011,8.296,0,83.4938,83.4938,144.3918,144.3918,31.562,0.2259,0.1884,0.1884,0.197,0.197,2.2919,2.292,14.217,0.0194,104.5255
3857.8535,8.284,0,83.1338,83.1338,143.8026,143.8026,32.194,0.2072,0.1967,0.1967,0.2005,0.2005,2.283,2.283,16.657,0.0194,104.5298
3858.0059,8.308,0,82.696,82.696,142.6924,142.6924,32.798,0.22,0.1762,0.1762,0.1859,0.1859,2.3109,2.311,22.351,0.0194,104.534
3858.1583,8.259,0,82.6912,82.6912,140.877,140.877,30.211,0.1938,0.1825,0.1825,0.1866,0.1866,2.307,2.307,27.637,0.0194,104.5382
3858.3107,8.271,0,83.1372,83.1372,137.7615,137.7615,32.818,0.189,0.1785,0.1785,0.1826,0.1826,2.315,2.315,24.932,0.0194,104.5425
3858.4631,8.284,0,83.587,83.587,136.1854,136.1854,29.446,0.1957,0.1724,0.1724,0.1789,0.1789,2.324,2.324,18.869,0.0194,104.5467
3858.6155,8.265,0,83.5577,83.5577,134.2926,134.2926,30.615,0.1968,0.1702,0.1702,0.1774,0.1774,2.328,2.328,15.572,0.0194,104.5509
3858.7679,8.253,0,82.9436,82.9436,133.1467,133.1467,28.633,0.1693,0.1823,0.1823,0.1826,0.1826,2.316,2.316,15.949,0.0194,104.5552
3858.9203,8.259,0,82.0347,82.0347,132.228,132.228,27.609,0.1891,0.1639,0.1639,0.1708,0.1708,2.3389,2.339,20.678,0.0194,104.5594
3859.0727,8.278,0,81.2658,81.2658,132.087,132.087,25.488,0.1772,0.1624,0.1624,0.1675,0.1675,2.343,2.343,30.731,0.0194,104.5636
3859.2251,8.278,0,80.905,80.905,132.0639,132.0639,27.368,0.1675,0.1566,0.1566,0.1611,0.1611,2.354,2.354,38.479,0.0194,104.5679
3859.3775,8.326,0,80.9121,80.9121,131.8721,131.8721,28.563,0.1798,0.1594,0.1594,0.1654,0.1654,2.347,2.347,31.603,0.0194,104.5721
3859.5299,8.296,0,81.0651,81.0651,132.0711,132.0711,32.163,0.1771,0.1761,0.1761,0.1787,0.1787,2.3221,2.322,23.809,0.0194,104.5763
3859.6823,8.296,0,81.2011,81.2011,132.324,132.324,35.543,0.1984,0.1797,0.1797,0.1851,0.1851,2.311,2.311,22.822,0.0194,104.5806
3859.8347,8.308,0,81.3531,81.3531,132.3679,132.3679,32.672,0.2045,0.2105,0.2105,0.211,0.211,2.2594,2.2592,29.803,0.0194,104.5848
3859.9871,8.308,0,81.6512,81.6512,132.0658,132.0658,24.909,0.2006,0.2266,0.2266,0.2266,0.2266,2.2281,2.228,48.429,0.0194,104.589
3860.1395,8.368,0,82.1242,82.1242,131.4869,131.4869,20.363,0.1697,0.2392,0.2392,0.2392,0.2392,2.2031,2.203,77.515,0.0194,104.5933
3860.2919,8.368,0,82.6151,82.6151,131.181,131.181,18.082,0.1592,0.232,0.232,0.232,0.232,2.2159,2.216,103.518,0.0194,104.5975
3860.4443,8.344,0,82.884,82.884,131.0421,131.0421,16.32,0.1581,0.2197,0.2197,0.2197,0.2197,2.2389,2.239,121.071,0.0194,104.6018
3860.5967,8.332,0,82.7838,82.7838,131.4121,131.4121,16.706,0.1538,0.2318,0.2318,0.2318,0.2318,2.2161,2.216,124.03,0.0194,104.606
3860.7491,8.332,0,82.3858,82.3858,131.8522,131.8522,13.869,0.1616,0.2283,0.2283,0.2283,0.2283,2.223,2.223,107.512,0.0194,104.6102
3860.9015,8.338,0,81.9359,81.9359,132.5553,132.5553,12.635,0.1517,0.2349,0.2349,0.2349,0.2349,2.211,2.211,83.935,0.0194,104.6145
3861.0539,8.344,0,81.665,81.665,133.6213,133.6213,15.384,0.1597,0.2262,0.2262,0.2262,0.2262,2.2279,2.228,68.741,0.0194,104.6187
3861.2063,8.338,0,81.6521,81.6521,134.6413,134.6413,15.331,0.1548,0.2231,0.2231,0.2231,0.2231,2.234,2.234,65.189,0.0194,104.6229
3861.3587,8.326,0,81.8221,81.8221,135.6151,135.6151,17.16,0.1765,0.2378,0.2378,0.2378,0.2378,2.2061,2.206,68.12,0.0194,104.6272
3861.5111,8.338,0,82.0761,82.0761,135.9938,135.9938,18.05,0.1765,0.2304,0.2304,0.2304,0.2304,2.2199,2.22,68.787,0.0194,104.6314
3861.6635,8.326,0,82.3742,82.3742,135.2907,135.2907,14.005,0.1803,0.2315,0.2315,0.2315,0.2315,2.218,2.218,65.793,0.0194,104.6356
3861.8159,8.326,0,82.7162,82.7162,134.316,134.316,18.78,0.178,0.2421,0.2421,0.2421,0.2421,2.1981,2.198,66.025,0.0194,104.6399
3861.9683,8.32,0,83.0872,83.0872,134.3424,134.3424,17.339,0.1854,0.2594,0.2594,0.2594,0.2594,2.1651,2.165,71.958,0.0194,104.6441
3862.1207,8.284,0,83.4602,83.4602,135.5071,135.5071,15.52,0.1792,0.2498,0.2498,0.2498,0.2498,2.1829,2.183,78.394,0.0194,104.6483
3862.2731,8.338,0,83.8141,83.8141,135.812,135.812,15.277,0.1766,0.263,0.263,0.263,0.263,2.1581,2.158,79.624,0.0194,104.6526
3862.4255,8.368,0,84.1441,84.1441,135.7777,135.7777,15.052,0.1767,0.2578,0.2578,0.2578,0.2578,2.168,2.168,78.467,0.0194,104.6568
3862.5779,8.368,0,84.4571,84.4571,134.8327,134.8327,14.227,0.1799,0.2509,0.2509,0.2509,0.2509,2.1809,2.181,77.685,0.0194,104.661
3862.7303,8.362,0,84.7531,84.7531,137.0365,137.0365,18.047,0.1784,0.262,0.262,0.262,0.262,2.1601,2.16,75.873,0.0194,104.6653
3862.8827,8.38,0,85.0281,85.0281,138.7802,138.7802,15.773,0.1926,0.2542,0.2542,0.2542,0.2542,2.1749,2.175,72.781,0.0194,104.6695
3863.0351,8.374,0,85.2851,85.2851,139.3956,139.3956,19.254,0.1754,0.2642,0.2642,0.2642,0.2642,2.1561,2.156,70.358,0.0194,104.6738
3863.1875,8.356,0,85.5261,85.5261,138.1892,138.1892,16.71,0.1839,0.2537,0.2537,0.2537,0.2537,2.1759,2.176,69.97,0.0194,104.678
3863.3399,8.344,0,85.7311,85.7311,135.5353,135.5353,17.099,0.1806,0.2589,0.2589,0.2589,0.2589,2.166,2.166,71.548,0.0194,104.6822
3863.4923,8.368,0,85.863,85.863,133.1999,133.1999,16.697,0.1785,0.2531,0.2531,0.2531,0.2531,2.177,2.177,74.497,0.0194,104.6865
3863.6447,8.35,0,85.8719,85.8719,132.9097,132.9097,16.073,0.1747,0.2551,0.2551,0.2551,0.2551,2.173,2.173,79.097,0.0194,104.6907
3863.7971,8.35,0,85.7299,85.7299,131.7961,131.7961,14.686,0.1686,0.2539,0.2539,0.2539,0.2539,2.175,2.175,85.236,0.0194,104.6949
3863.9495,8.362,0,85.4629,85.4629,132.2194,132.2194,14.555,0.1631,0.2512,0.2512,0.2512,0.2512,2.18,2.18,90.127,0.0194,104.6992
3864.1019,8.338,0,85.1349,85.1349,133.4891,133.4891,13.51,0.1604,0.2517,0.2517,0.2517,0.2517,2.179,2.179,92.207,0.0194,104.7034
3864.2543,8.356,0,84.8199,84.8199,133.9049,133.9049,13.494,0.171,0.2396,0.2396,0.2396,0.2396,2.2019,2.202,94.172,0.0194,104.7076
3864.4067,8.35,0,84.5649,84.5649,133.5869,133.5869,14.663,0.1775,0.2495,0.2495,0.2495,0.2495,2.1831,2.183,97.314,0.0194,104.7119
3864.5591,8.386,0,84.3629,84.3629,133.1779,133.1779,15.911,0.1524,0.25,0.25,0.25,0.25,2.182,2.182,100.489,0.0194,104.7161
3864.7115,8.38,0,84.1789,84.1789,132.9199,132.9199,17.436,0.16,0.2547,0.2547,0.2547,0.2547,2.173,2.173,102.935,0.0194,104.7203
3864.8639,8.374,0,84.015,84.015,132.6659,132.6659,15.066,0.1724,0.2489,0.2489,0.2489,0.2489,2.184,2.184,104.051,0.0194,104.7246
3865.0163,8.32,0,83.91,83.91,132.472,132.472,15.344,0.1774,0.2537,0.2537,0.2537,0.2537,2.175,2.175,104.209,0.0194,104.7288
3865.1687,8.386,0,83.888,83.888,132.469,132.469,12.807,0.1817,0.2531,0.2531,0.2531,0.2531,2.176,2.176,105.878,0.0194,104.733
3865.3211,8.374,0,83.905,83.905,132.6203,132.6203,12.28,0.1728,0.2578,0.2578,0.2578,0.2578,2.167,2.167,110.838,0.0194,104.7373
3865.4735,8.41,0,83.8739,83.8739,133.6405,133.6405,15.145,0.2046,0.2536,0.2536,0.2536,0.2536,2.175,2.175,117.726,0.0194,104.7415
3865.6259,8.398,0,83.7581,83.7581,135.1317,135.1317,14.99,0.1621,0.2545,0.2545,0.2545,0.2545,2.1731,2.1731,122.5497,0.0194,104.7457
3865.7783,8.404,0,83.641,83.641,137.437,137.437,14.233,0.1704,0.2503,0.2503,0.2503,0.2503,2.181,2.181,122.201,0.0194,104.75
3865.9307,8.434,0,83.6471,83.6471,137.4147,137.4147,13.281,0.1621,0.2551,0.2551,0.2551,0.2551,2.172,2.172,117.252,0.0194,104.7542
3866.0831,8.422,0,83.8221,83.8221,136.597,136.597,13.57,0.1774,0.2547,0.2547,0.2547,0.2547,2.173,2.173,112.251,0.0194,104.7585
3866.2355,8.41,0,84.0741,84.0741,136.4422,136.4422,14.588,0.1749,0.2636,0.2636,0.2636,0.2636,2.1561,2.156,112.295,0.0194,104.7627
3866.3879,8.41,0,84.252,84.252,137.0947,137.0947,15.983,0.1832,0.2684,0.2684,0.2684,0.2684,2.147,2.147,115.609,0.0194,104.7669
3866.5403,8.434,0,84.2559,84.2559,136.1464,136.1464,15.911,0.1829,0.2621,0.2621,0.2621,0.2621,2.159,2.159,110.46,0.0194,104.7712
3866.6927,8.458,0,84.0859,84.0859,134.22,134.22,18.204,0.172,0.2601,0.2601,0.2601,0.2601,2.163,2.163,95.827,0.0194,104.7754
3866.8451,8.446,0,83.8129,83.8129,134.3509,134.3509,17.183,0.1849,0.2439,0.2439,0.2439,0.2439,2.1939,2.194,85.001,0.0194,104.7796
3866.9975,8.434,0,83.5449,83.5449,134.1379,134.1379,17.506,0.154,0.246,0.246,0.246,0.246,2.19,2.19,83.215,0.0194,104.7839
3867.1499,8.416,0,83.3659,83.3659,133.9138,133.9138,22.963,0.193,0.2544,0.2544,0.2544,0.2544,2.1741,2.174,89.021,0.0194,104.7881
