Well:,L05-B-01,,,,
DEPTH,GR,DT,RHOB,DRHO,NPHI
3953.1002,20.674683,51.864418,-999.25,-999.25,-999.25
3953.2002,23.481354,52.328339,-999.25,-999.25,-999.25
3953.3002,26.10199,52.829575,-999.25,-999.25,-999.25
3953.4002,28.060085,53.255066,-999.25,-999.25,-999.25
3953.5002,28.684196,53.645279,-999.25,-999.25,-999.25
3953.6002,28.358437,54.159912,-999.25,-999.25,-999.25
3953.7002,27.900772,54.749229,-999.25,-999.25,-999.25
3953.8002,27.760429,55.007729,-999.25,-999.25,-999.25
3953.9002,28.482582,55.194176,-999.25,-999.25,-999.25
3954.0002,30.181232,55.816742,-999.25,-999.25,-999.25
3954.1002,32.549583,57.119492,-999.25,-999.25,-999.25
3954.2002,34.767532,59.004051,-999.25,-999.25,-999.25
3954.3002,36.105453,61.029236,-999.25,-999.25,-999.25
3954.4002,36.449837,62.927444,-999.25,-999.25,-999.25
3954.5002,35.699493,64.482834,-999.25,-999.25,-999.25
3954.6002,34.120842,65.681274,-999.25,-999.25,-999.25
3954.7002,32.562004,66.514465,-999.25,-999.25,-999.25
3954.8002,31.534611,67.164154,-999.25,-999.25,-999.25
3954.9002,30.727062,67.755417,-999.25,-999.25,-999.25
3955.0002,30.075809,68.000626,-999.25,-999.25,-999.25
3955.1002,29.480652,68.02507,-999.25,-999.25,-999.25
3955.2002,28.782192,68.28952,-999.25,-999.25,-999.25
3955.3002,27.721134,68.350296,-999.25,-999.25,-999.25
3955.4002,26.548203,67.951065,-999.25,-999.25,-999.25
3955.5002,26.068604,67.58754,-999.25,-999.25,-999.25
3955.6002,26.607006,67.533279,-999.25,-999.25,-999.25
3955.7002,28.088146,67.640991,-999.25,-999.25,-999.25
3955.8002,30.358402,67.430542,-999.25,-999.25,-999.25
3955.9002,33.213982,67.235291,-999.25,-999.25,-999.25
3956.0002,35.975471,67.421738,-999.25,-999.25,-999.25
3956.1002,37.874535,67.648712,-999.25,-999.25,-999.25
3956.2002,38.185463,67.780045,-999.25,-999.25,-999.25
3956.3002,36.801315,67.850525,-999.25,-999.25,-999.25
3956.4002,33.819374,67.966919,-999.25,-999.25,-999.25
3956.5002,29.767769,68.128204,-999.25,-999.25,-999.25
3956.6002,25.785526,68.304871,-999.25,-999.25,-999.25
3956.7002,22.976437,68.532944,-999.25,-999.25,-999.25
3956.8002,21.817936,68.682404,-999.25,-999.25,-999.25
3956.9002,21.660362,68.677124,-999.25,-999.25,-999.25
3957,21.813988,68.724869,-999.25,-999.25,-999.25
3957.1,21.701057,68.806656,-999.25,-999.25,-999.25
3957.2,21.222111,68.808121,-999.25,-999.25,-999.25
3957.3,20.637451,68.845566,-999.25,-999.25,-999.25
3957.4,20.082493,68.904572,-999.25,-999.25,-999.25
3957.5,19.56934,68.910065,-999.25,-999.25,-999.25
3957.6,19.297092,68.925079,-999.25,-999.25,-999.25
3957.7,19.278069,68.936462,-999.25,-999.25,-999.25
3957.8,19.42012,68.900589,-999.25,-999.25,-999.25
3957.9,19.92997,68.880905,-999.25,-999.25,-999.25
3958,20.627605,68.900711,-999.25,-999.25,-999.25
3958.1,21.237675,68.938904,-999.25,-999.25,-999.25
3958.2,21.766533,68.957031,-999.25,-999.25,-999.25
3958.3,22.174717,68.948593,-999.25,-999.25,-999.25
3958.4,22.385937,68.926697,-999.25,-999.25,-999.25
3958.5,22.576969,68.876633,-999.25,-999.25,-999.25
3958.6,22.745083,68.78244,-999.25,-999.25,-999.25
3958.7,22.746975,68.617569,-999.25,-999.25,-999.25
3958.8,22.909092,68.491394,-999.25,-999.25,-999.25
3958.9,23.247711,68.476089,-999.25,-999.25,-999.25
3959,23.618965,68.641159,-999.25,-999.25,-999.25
3959.1,23.332302,68.757721,-999.25,-999.25,-999.25
3959.2,22.626949,68.777863,-999.25,-999.25,-999.25
3959.3,22.131084,68.780716,-999.25,-999.25,-999.25
3959.4,21.858852,68.80864,-999.25,-999.25,-999.25
3959.5,21.692772,68.844315,-999.25,-999.25,-999.25
3959.6,21.648853,68.821396,-999.25,-999.25,-999.25
3959.7,21.317707,68.801712,-999.25,-999.25,-999.25
3959.8,20.673733,68.809982,-999.25,-999.25,-999.25
3959.9,19.924519,68.846603,-999.25,-999.25,-999.25
3960,19.55267,68.860352,-999.25,-999.25,-999.25
3960.1,19.539246,68.844315,-999.25,-999.25,-999.25
3960.2,19.4604,68.829086,-999.25,-999.25,-999.25
3960.3,19.287624,68.848465,-999.25,-999.25,-999.25
3960.4,19.064449,68.903931,-999.25,-999.25,-999.25
3960.5,18.8162,68.966934,-999.25,-999.25,-999.25
3960.6,18.230843,69.011032,-999.25,-999.25,-999.25
3960.7,17.219807,69.029434,-999.25,-999.25,-999.25
3960.8,16.331459,69.038589,-999.25,-999.25,-999.25
3960.9,15.421389,69.038498,-999.25,-999.25,-999.25
3961,14.375772,69.026321,-999.25,-999.25,-999.25
3961.1,14.477526,69,-999.25,-999.25,-999.25
3961.2,14.982409,68.970139,-999.25,-999.25,-999.25
3961.3,15.35371,68.942657,-999.25,-999.25,-999.25
3961.4,16.307194,68.884903,-999.25,-999.25,-999.25
3961.5,17.547363,68.829865,-999.25,-999.25,-999.25
3961.6,18.720669,68.810898,-999.25,-999.25,-999.25
3961.7,19.874702,68.812256,-999.25,-999.25,-999.25
3961.8,20.755215,68.816315,-999.25,-999.25,-999.25
3961.9,20.958973,68.814987,-999.25,-999.25,-999.25
3962,21.084148,68.815079,-999.25,-999.25,-999.25
3962.1,21.137142,68.806778,-999.25,-999.25,-999.25
3962.2,20.72776,68.768188,-999.25,-999.25,-999.25
3962.3,20.504761,68.729889,-999.25,-999.25,-999.25
3962.4,20.430485,68.707489,-999.25,-999.25,-999.25
3962.5,19.888332,68.706665,-999.25,-999.25,-999.25
3962.6,19.397469,68.704254,-999.25,-999.25,-999.25
3962.7,19.171539,68.696762,-999.25,-999.25,-999.25
3962.8,19.084812,68.702698,-999.25,-999.25,-999.25
3962.9,19.571239,68.720459,-999.25,-999.25,-999.25
3963,20.621819,68.741135,-999.25,-999.25,-999.25
3963.1,22.014606,68.755829,-999.25,-999.25,-999.25
3963.2,23.450832,68.755875,-999.25,-999.25,-999.25
3963.3,24.683483,68.746033,-999.25,-999.25,-999.25
3963.4,24.903774,68.748627,-999.25,-999.25,-999.25
3963.5,24.152039,68.757324,-999.25,-999.25,-999.25
3963.6,22.891376,68.765274,-999.25,-999.25,-999.25
3963.7,21.395634,68.800003,-999.25,-999.25,-999.25
3963.8,19.88203,68.85054,-999.25,-999.25,-999.25
3963.9,18.483521,68.891022,-999.25,-999.25,-999.25
3964,17.951565,68.88916,-999.25,-999.25,-999.25
3964.1,18.000633,68.86026,-999.25,-999.25,-999.25
3964.2,17.955235,68.837585,-999.25,-999.25,-999.25
3964.3,18.047676,68.819046,-999.25,-999.25,-999.25
3964.4,18.323563,68.813385,-999.25,-999.25,-999.25
3964.5,18.683224,68.831284,-999.25,-999.25,-999.25
3964.6,19.233284,68.860138,-999.25,-999.25,-999.25
3964.7,19.756985,68.879471,-999.25,-999.25,-999.25
3964.8,19.85881,68.880219,-999.25,-999.25,-999.25
3964.9,19.512753,68.868988,-999.25,-999.25,-999.25
3965,18.852596,68.854584,-999.25,-999.25,-999.25
3965.1,18.080688,68.838593,-999.25,-999.25,-999.25
3965.2,17.737461,68.833405,-999.25,-999.25,-999.25
3965.3,17.881092,68.847931,-999.25,-999.25,-999.25
3965.4,17.865757,68.878067,-999.25,-999.25,-999.25
3965.5,17.869701,68.918427,-999.25,-999.25,-999.25
3965.6,18.044598,68.955963,-999.25,-999.25,-999.25
3965.7,17.982887,68.973114,-999.25,-999.25,-999.25
3965.8,17.779549,68.950089,-999.25,-999.25,-999.25
3965.9,17.689243,68.890808,-999.25,-999.25,-999.25
3966,17.674118,68.831039,-999.25,-999.25,-999.25
3966.1,17.967003,68.805161,-999.25,-999.25,-999.25
3966.2,18.681549,68.820984,-999.25,-999.25,-999.25
3966.3,19.415745,68.845642,-999.25,-999.25,-999.25
3966.4,19.766224,68.859421,-999.25,-999.25,-999.25
3966.5,19.633419,68.860199,-999.25,-999.25,-999.25
3966.6,19.258564,68.848267,-999.25,-999.25,-999.25
3966.7,18.742111,68.821945,-999.25,-999.25,-999.25
3966.8,18.154381,68.787415,-999.25,-999.25,-999.25
3966.9,17.806595,68.764618,-999.25,-999.25,-999.25
3967,17.705162,68.760727,-999.25,-999.25,-999.25
3967.1,17.633404,68.764343,-999.25,-999.25,-999.25
3967.2,17.994049,68.780472,-999.25,-999.25,-999.25
3967.3,18.81757,68.815857,-999.25,-999.25,-999.25
3967.4,19.663994,68.867661,-999.25,-999.25,-999.25
3967.5,20.2444,68.906631,-999.25,-999.25,-999.25
3967.6,20.689274,68.921127,-999.25,-999.25,-999.25
3967.7,21.379887,68.926102,-999.25,-999.25,-999.25
3967.8,21.952103,68.916245,-999.25,-999.25,-999.25
3967.9,22.226555,68.886383,-999.25,-999.25,-999.25
3968,22.242001,68.835388,-999.25,-999.25,-999.25
3968.1,21.325188,68.779953,-999.25,-999.25,-999.25
3968.2,19.84742,68.744843,-999.25,-999.25,-999.25
3968.3,18.952873,68.749756,-999.25,-999.25,-999.25
3968.4,18.930561,68.804871,-999.25,-999.25,-999.25
3968.5,19.421097,68.877182,-999.25,-999.25,-999.25
3968.6,20.021381,68.919647,-999.25,-999.25,-999.25
3968.7,20.001827,68.929413,-999.25,-999.25,-999.25
3968.8,19.31282,68.919037,-999.25,-999.25,-999.25
3968.9,18.397953,68.882874,-999.25,-999.25,-999.25
3969,17.639301,68.821732,-999.25,-999.25,-999.25
3969.1,17.010658,68.745117,-999.25,-999.25,-999.25
3969.2,16.115082,68.659363,-999.25,-999.25,-999.25
3969.3,15.527248,68.625473,-999.25,-999.25,-999.25
3969.4,15.553467,68.652023,-999.25,-999.25,-999.25
3969.5,16.455292,68.703583,-999.25,-999.25,-999.25
3969.6,17.784023,68.716293,-999.25,-999.25,-999.25
3969.7,19.139194,68.682556,-999.25,-999.25,-999.25
3969.8,20.27037,68.655029,-999.25,-999.25,-999.25
3969.9,20.888626,68.640717,-999.25,-999.25,-999.25
3970,21.018234,68.632874,-999.25,-999.25,-999.25
3970.1,21.20908,68.643356,-999.25,-999.25,-999.25
3970.2,21.18766,68.67923,-999.25,-999.25,-999.25
3970.3,20.770046,68.738907,-999.25,-999.25,-999.25
3970.4,20.444427,68.801544,-999.25,-999.25,-999.25
3970.5,20.153141,68.825806,-999.25,-999.25,-999.25
3970.6,19.776047,68.794434,-999.25,-999.25,-999.25
3970.7,19.480572,68.74675,-999.25,-999.25,-999.25
3970.8,19.272732,68.747269,-999.25,-999.25,-999.25
3970.9,19.130276,68.833374,-999.25,-999.25,-999.25
3971,19.082905,68.852676,-999.25,-999.25,-999.25
3971.1,18.868462,68.798386,-999.25,-999.25,-999.25
3971.2,18.23048,68.678802,-999.25,-999.25,-999.25
3971.3,17.700806,68.587494,-999.25,-999.25,-999.25
3971.4,17.357292,68.542664,-999.25,-999.25,-999.25
3971.5,17.197014,68.557892,-999.25,-999.25,-999.25
3971.6,16.994186,68.571075,-999.25,-999.25,-999.25
3971.7,16.610004,68.597397,-999.25,-999.25,-999.25
3971.8,15.847132,68.696228,-999.25,-999.25,-999.25
3971.9,15.48407,68.780167,-999.25,-999.25,-999.25
3972,15.619549,68.811142,-999.25,-999.25,-999.25
3972.1,16.343483,68.736008,-999.25,-999.25,-999.25
3972.2,17.319679,68.668472,-999.25,-999.25,-999.25
3972.3,18.27774,68.649567,-999.25,-999.25,-999.25
3972.4,18.863998,68.695312,-999.25,-999.25,-999.25
3972.5,19.356094,68.743698,-999.25,-999.25,-999.25
3972.6,19.898869,68.773163,-999.25,-999.25,-999.25
3972.7,20.478806,68.790604,-999.25,-999.25,-999.25
3972.8,20.87439,68.809906,-999.25,-999.25,-999.25
3972.9,20.97126,68.833023,-999.25,-999.25,-999.25
3973,20.239975,68.843262,-999.25,-999.25,-999.25
3973.1,18.976578,68.852295,-999.25,-999.25,-999.25
3973.2,17.506809,68.867355,-999.25,-999.25,-999.25
3973.3,16.668571,68.875351,-999.25,-999.25,-999.25
3973.4,16.612244,68.847168,-999.25,-999.25,-999.25
3973.5,17.140842,68.773895,-999.25,-999.25,-999.25
3973.6,17.798203,68.655869,-999.25,-999.25,-999.25
3973.7,18.05151,68.549728,-999.25,-999.25,-999.25
3973.8,17.685841,68.49646,-999.25,-999.25,-999.25
3973.9,16.713093,68.502594,-999.25,-999.25,-999.25
3974,15.51438,68.538208,-999.25,-999.25,-999.25
3974.1,14.405184,68.583725,-999.25,-999.25,-999.25
3974.2,14.014933,68.673294,-999.25,-999.25,-999.25
3974.3,14.372477,68.786606,-999.25,-999.25,-999.25
3974.4,15.170797,68.878403,-999.25,-999.25,-999.25
3974.5,16.108406,68.913651,-999.25,-999.25,-999.25
3974.6,16.674644,68.904419,-999.25,-999.25,-999.25
3974.7,16.578388,68.884705,-999.25,-999.25,-999.25
3974.8,16.438057,68.861435,-999.25,-999.25,-999.25
3974.9,16.805943,68.834808,-999.25,-999.25,-999.25
3975,17.611015,68.803894,-999.25,-999.25,-999.25
3975.1,18.601822,68.780655,-999.25,-999.25,-999.25
3975.2,19.241863,68.772522,-999.25,-999.25,-999.25
3975.3,18.989155,68.776047,-999.25,-999.25,-999.25
3975.4,18.107967,68.789902,-999.25,-999.25,-999.25
3975.5,17.389194,68.81105,-999.25,-999.25,-999.25
3975.6,17.282536,68.834671,-999.25,-999.25,-999.25
3975.7,17.95948,68.840469,-999.25,-999.25,-999.25
3975.8,18.992439,68.820602,-999.25,-999.25,-999.25
3975.9,19.801117,68.797211,-999.25,-999.25,-999.25
3976,20.141865,68.782059,-999.25,-999.25,-999.25
3976.1,20.084148,68.776031,-999.25,-999.25,-999.25
3976.2,19.38813,68.783646,-999.25,-999.25,-999.25
3976.3,18.274635,68.795944,-999.25,-999.25,-999.25
3976.4,17.273872,68.804291,-999.25,-999.25,-999.25
3976.5,16.384731,68.827713,-999.25,-999.25,-999.25
3976.6,15.872217,68.856461,-999.25,-999.25,-999.25
3976.7,16.143192,68.858673,-999.25,-999.25,-999.25
3976.8,17.292957,68.840607,-999.25,-999.25,-999.25
3976.9,18.730534,68.817383,-999.25,-999.25,-999.25
3977,19.528435,68.794907,-999.25,-999.25,-999.25
3977.1,19.741539,68.752029,-999.25,-999.25,-999.25
3977.2,19.311531,68.698593,-999.25,-999.25,-999.25
3977.3,18.159946,68.675537,-999.25,-999.25,-999.25
3977.4,16.941128,68.675323,-999.25,-999.25,-999.25
3977.5,16.304459,68.675858,-999.25,-999.25,-999.25
3977.6,16.197998,68.667557,-999.25,-999.25,-999.25
3977.7,16.44952,68.666534,-999.25,-999.25,-999.25
3977.8,16.82552,68.686386,-999.25,-999.25,-999.25
3977.9,17.261772,68.720947,-999.25,-999.25,-999.25
3978,17.322746,68.759003,-999.25,-999.25,-999.25
3978.1,17.055691,68.789642,-999.25,-999.25,-999.25
3978.2,17.175526,68.814697,-999.25,-999.25,-999.25
3978.3,17.54174,68.837631,-999.25,-999.25,-999.25
3978.4,17.761806,68.854904,-999.25,-999.25,-999.25
3978.5,17.768112,68.851852,-999.25,-999.25,-999.25
3978.6,17.613041,68.831039,-999.25,-999.25,-999.25
3978.7,17.487629,68.805496,-999.25,-999.25,-999.25
3978.8,17.621841,68.783875,-999.25,-999.25,-999.25
3978.9,17.791252,68.777939,-999.25,-999.25,-999.25
3979,17.712818,68.789658,-999.25,-999.25,-999.25
3979.1,17.268696,68.814331,-999.25,-999.25,-999.25
3979.2,16.551575,68.818481,-999.25,-999.25,-999.25
3979.3,15.790205,68.787491,-999.25,-999.25,-999.25
3979.4,15.534826,68.745697,-999.25,-999.25,-999.25
3979.5,15.61837,68.718811,-999.25,-999.25,-999.25
3979.6,15.706921,68.713058,-999.25,-999.25,-999.25
3979.7,15.721775,68.719696,-999.25,-999.25,-999.25
3979.8,15.911959,68.728012,-999.25,-999.25,-999.25
3979.9,16.440735,68.733963,-999.25,-999.25,-999.25
3980,17.228218,68.729034,-999.25,-999.25,-999.25
3980.1,17.836254,68.712555,-999.25,-999.25,-999.25
3980.2,17.990448,68.686462,-999.25,-999.25,-999.25
3980.3,17.591545,68.705505,-999.25,-999.25,-999.25
3980.4,17.111088,68.743317,-999.25,-999.25,-999.25
3980.5,16.888229,68.766693,-999.25,-999.25,-999.25
3980.6,16.959991,68.788422,-999.25,-999.25,-999.25
3980.7,17.021893,68.808273,-999.25,-999.25,-999.25
3980.8,16.817646,68.819473,-999.25,-999.25,-999.25
3980.9,16.761353,68.824417,-999.25,-999.25,-999.25
3981,16.887878,68.834885,-999.25,-999.25,-999.25
3981.1,17.122192,68.864349,-999.25,-999.25,-999.25
3981.2,17.676289,68.855453,-999.25,-999.25,-999.25
3981.3,18.197304,68.812698,-999.25,-999.25,-999.25
3981.4,18.069183,68.750031,-999.25,-999.25,-999.25
3981.5,17.976795,68.719513,-999.25,-999.25,-999.25
3981.6,18.002144,68.716904,-999.25,-999.25,-999.25
3981.7,17.783669,68.721832,-999.25,-999.25,-999.25
3981.8,17.487503,68.716675,-999.25,-999.25,-999.25
3981.9,17.273052,68.70752,-999.25,-999.25,-999.25
3982,17.388096,68.721359,-999.25,-999.25,-999.25
3982.1,17.680592,68.737625,-999.25,-999.25,-999.25
3982.2,17.995754,68.750046,-999.25,-999.25,-999.25
3982.3,17.980625,68.7715,-999.25,-999.25,-999.25
3982.4,17.723164,68.806183,-999.25,-999.25,-999.25
3982.5,17.336166,68.84938,-999.25,-999.25,-999.25
3982.6,16.935158,68.866135,-999.25,-999.25,-999.25
3982.7,16.481098,68.858917,-999.25,-999.25,-999.25
3982.8,15.93898,68.835388,-999.25,-999.25,-999.25
3982.9,15.425388,68.791977,-999.25,-999.25,-999.25
3983,15.125267,68.75882,-999.25,-999.25,-999.25
3983.1,15.079042,68.747406,-999.25,-999.25,-999.25
3983.2,15.716198,68.729965,-999.25,-999.25,-999.25
3983.3,16.779663,68.684692,-999.25,-999.25,-999.25
3983.4,18.083336,68.602432,-999.25,-999.25,-999.25
3983.5,19.841244,68.548096,-999.25,-999.25,-999.25
3983.6,21.815681,68.501328,-999.25,-999.25,-999.25
3983.7,23.858822,68.427841,-999.25,-999.25,-999.25
3983.8,25.479816,68.396423,-999.25,-999.25,-999.25
3983.9,26.558647,68.400177,-999.25,-999.25,-999.25
3984,26.940331,68.415268,-999.25,-999.25,-999.25
3984.1,27.090366,68.450516,-999.25,-999.25,-999.25
3984.2,27.37936,68.502075,-999.25,-999.25,-999.25
3984.3,27.905617,68.559494,-999.25,-999.25,-999.25
3984.4,28.326988,68.578308,-999.25,-999.25,-999.25
3984.5,28.461258,68.577576,-999.25,-999.25,-999.25
3984.6,28.221481,68.619247,-999.25,-999.25,-999.25
3984.7,26.980457,68.667221,-999.25,-999.25,-999.25
3984.8,24.997543,68.692795,-999.25,-999.25,-999.25
3984.9,23.145714,68.711914,-999.25,-999.25,-999.25
3985,21.005795,68.750046,-999.25,-999.25,-999.25
3985.1,18.561058,68.806244,-999.25,-999.25,-999.25
3985.2,16.937363,68.848801,-999.25,-999.25,-999.25
3985.3,16.119026,68.876053,-999.25,-999.25,-999.25
3985.4,15.656662,68.897095,-999.25,-999.25,-999.25
3985.5,15.903849,68.902496,-999.25,-999.25,-999.25
3985.6,16.672596,68.897583,-999.25,-999.25,-999.25
3985.7,17.343937,68.894211,-999.25,-999.25,-999.25
3985.8,17.535728,68.890991,-999.25,-999.25,-999.25
3985.9,17.491669,68.884857,-999.25,-999.25,-999.25
3986,17.718689,68.876556,-999.25,-999.25,-999.25
3986.1,18.021374,68.875229,-999.25,-999.25,-999.25
3986.2,18.369301,68.876572,-999.25,-999.25,-999.25
3986.3,18.803425,68.865448,-999.25,-999.25,-999.25
3986.4,18.890125,68.839157,-999.25,-999.25,-999.25
3986.5,18.434853,68.806,-999.25,-999.25,-999.25
3986.6,17.708054,68.779922,-999.25,-999.25,-999.25
3986.7,16.820873,68.766266,-999.25,-999.25,-999.25
3986.8,15.943113,68.760391,-999.25,-999.25,-999.25
3986.9,15.131475,68.752914,-999.25,-999.25,-999.25
3987,14.369064,68.753342,-999.25,-999.25,-999.25
3987.1,13.720516,68.762177,-999.25,-999.25,-999.25
3987.2,13.436626,68.764893,-999.25,-999.25,-999.25
3987.3,13.683424,68.761475,-999.25,-999.25,-999.25
3987.4,14.324711,68.751602,-999.25,-999.25,-999.25
3987.5,15.118315,68.733551,-999.25,-999.25,-999.25
3987.6,16.177811,68.727158,-999.25,-999.25,-999.25
3987.7,17.358639,68.745148,-999.25,-999.25,-999.25
3987.8,18.102291,68.76825,-999.25,-999.25,-999.25
3987.9,18.293045,68.784775,-999.25,-999.25,-999.25
3988,18.047901,68.797714,-999.25,-999.25,-999.25
3988.1,17.322506,68.822784,-999.25,-999.25,-999.25
3988.2,16.596504,68.845963,-999.25,-999.25,-999.25
3988.3,16.406467,68.8452,-999.25,-999.25,-999.25
3988.4,16.630642,68.822784,-999.25,-999.25,-999.25
3988.5,16.904934,68.794907,-999.25,-999.25,-999.25
3988.6,16.903122,68.764069,-999.25,-999.25,-999.25
3988.7,16.695381,68.68512,-999.25,-999.25,-999.25
3988.8,16.573044,68.575546,-999.25,-999.25,-999.25
3988.9,16.873524,68.491852,-999.25,-999.25,-999.25
3989,18.057297,68.459961,-999.25,-999.25,-999.25
3989.1,20.294636,68.470047,-999.25,-999.25,-999.25
3989.2,23.123734,68.490463,-999.25,-999.25,-999.25
3989.3,25.570694,68.505417,-999.25,-999.25,-999.25
3989.4,27.168808,68.506042,-999.25,-999.25,-999.25
3989.5,28.02998,68.495987,-999.25,-999.25,-999.25
3989.6,27.476582,68.495193,-999.25,-999.25,-999.25
3989.7,26.078968,68.51207,-999.25,-999.25,-999.25
3989.8,24.641998,68.545731,-999.25,-999.25,-999.25
3989.9,23.581951,68.612595,-999.25,-999.25,-999.25
3990,22.920303,68.664871,-999.25,-999.25,-999.25
3990.1,22.486973,68.648682,-999.25,-999.25,-999.25
3990.2,22.440586,68.595718,-999.25,-999.25,-999.25
3990.3,22.948704,68.559311,-999.25,-999.25,-999.25
3990.4,24.259731,68.575119,-999.25,-999.25,-999.25
3990.5,25.751804,68.573074,-999.25,-999.25,-999.25
3990.6,27.36356,68.545013,-999.25,-999.25,-999.25
3990.7,29.512936,68.52475,-999.25,-999.25,-999.25
3990.8,30.382191,68.455338,-999.25,-999.25,-999.25
3990.9,30.153538,68.356995,-999.25,-999.25,-999.25
3991,29.808224,68.297272,-999.25,-999.25,-999.25
3991.1,29.340969,68.310745,-999.25,-999.25,-999.25
3991.2,28.71883,68.368973,-999.25,-999.25,-999.25
3991.3,27.962635,68.433533,-999.25,-999.25,-999.25
3991.4,26.809921,68.549194,-999.25,-999.25,-999.25
3991.5,25.224331,68.688293,-999.25,-999.25,-999.25
3991.6,22.944958,68.70578,-999.25,-999.25,-999.25
3991.7,20.785187,68.663956,-999.25,-999.25,-999.25
3991.8,19.082405,68.619598,-999.25,-999.25,-999.25
3991.9,18.337376,68.651993,-999.25,-999.25,-999.25
3992,18.239506,68.678009,-999.25,-999.25,-999.25
3992.1,18.54958,68.655884,-999.25,-999.25,-999.25
3992.2,19.465916,68.470352,-999.25,-999.25,-999.25
